author_id,final_first_name,final_last_name,first_top5_publication_year,years_since_first_publication,entry_cohort,doi_full,from_publication_number,to_publication_number,publication_transition,previous_publication_year,publication_year,gap_years
AFZ015067,Ernesto,Schargrodsky,2004,3,2001-2005,10.1162/qjec.122.1.209,2,3,2 to 3,2005,2007,2
AFZ015067,Ernesto,Schargrodsky,2004,9,2001-2005,10.1086/669786,3,4,3 to 4,2007,2013,6
AFZ015077,Erik,Schedvin,2015,5,2011-2015,10.1086/711403,1,2,1 to 2,2015,2020,5
AFZ015085,Susanne,Schennach,2003,4,2001-2005,10.1111/j.1468-0262.2007.00736.x,1,2,1 to 2,2003,2007,4
AFZ015085,Susanne,Schennach,2003,5,2001-2005,10.1111/j.0012-9682.2008.00823.x,2,3,2 to 3,2007,2008,1
AFZ015085,Susanne,Schennach,2003,7,2001-2005,10.3982/ecta6551,3,4,3 to 4,2008,2010,2
AFZ015085,Susanne,Schennach,2003,11,2001-2005,10.3982/ecta9748,4,5,4 to 5,2010,2014,4
AFZ015090,Fabio,Schiantarelli,2001,1,2001-2005,10.1257/00028280260136255,1,2,1 to 2,2001,2002,1
AFZ015114,Fabiano,Schivardi,2005,7,2001-2005,10.1093/restud/rds024,1,2,1 to 2,2005,2012,7
AFZ015115,Bertel,Schjerning,2015,7,2011-2015,10.1086/720463,1,2,1 to 2,2015,2022,7
AFZ015122,Wolfram,Schlenker,2005,6,2001-2005,10.1257/aer.101.3.448,1,2,1 to 2,2005,2011,6
AFZ015122,Wolfram,Schlenker,2005,8,2001-2005,10.1257/aer.103.6.2265,2,3,2 to 3,2011,2013,2
AFZ015122,Wolfram,Schlenker,2005,10,2001-2005,10.1093/restud/rdv043,3,4,3 to 4,2013,2015,2
AFZ015122,Wolfram,Schlenker,2005,10,2001-2005,10.1257/aer.p20151031,4,5,4 to 5,2015,2015,0
AFZ015132,Karl,Schmedders,2003,2,2001-2005,10.1111/j.1468-0262.2005.00614.x,1,2,1 to 2,2003,2005,2
AFZ015132,Karl,Schmedders,2003,4,2001-2005,10.1111/j.1467-937x.2007.00415.x,2,3,2 to 3,2005,2007,2
AFZ015132,Karl,Schmedders,2003,9,2001-2005,10.1257/aer.102.3.147,3,4,3 to 4,2007,2012,5
AFZ015143,Klaus,Schmidt,1993,4,1991-1995,10.2307/2971709,1,2,1 to 2,1993,1997,4
AFZ015143,Klaus,Schmidt,1993,6,1991-1995,10.1162/003355399556151,2,3,2 to 3,1997,1999,2
AFZ015143,Klaus,Schmidt,1993,9,1991-1995,10.1111/1468-0262.00375; 10.1111/j.1468-0262.2002.00439.x,3,4,3 to 4,1999,2002,3
AFZ015145,Lucie,Schmidt,2005,6,2001-2005,10.1257/aer.101.3.615,1,2,1 to 2,2005,2011,6
AFZ015145,Lucie,Schmidt,2005,7,2001-2005,10.1257/aer.102.3.566,2,3,2 to 3,2011,2012,1
AFZ015176,Philipp,Schnabl,2013,4,2011-2015,10.1093/qje/qjx019,1,2,1 to 2,2013,2017,4
AFZ015185,Martin,Schneider,2004,2,2001-2005,10.1086/508379,1,2,1 to 2,2004,2006,2
AFZ015185,Martin,Schneider,2004,3,2001-2005,10.1111/j.1467-937x.2007.00412.x,2,3,2 to 3,2006,2007,1
AFZ015185,Martin,Schneider,2004,3,2001-2005,10.1111/j.1467-937x.2007.00464.x,3,4,3 to 4,2007,2007,0
AFZ015185,Martin,Schneider,2004,5,2001-2005,10.1257/aer.99.2.406,4,5,4 to 5,2007,2009,2
AFZ015185,Martin,Schneider,2004,6,2001-2005,10.1257/aer.100.2.579,5,6,5 to 6,2009,2010,1
AFZ015185,Martin,Schneider,2004,10,2001-2005,10.1257/aer.104.5.67,6,7,6 to 7,2010,2014,4
AFZ015185,Martin,Schneider,2004,10,2001-2005,10.1257/aer.104.8.2368,7,8,7 to 8,2014,2014,0
AFZ015185,Martin,Schneider,2004,11,2001-2005,10.1257/aer.20111662,8,9,8 to 9,2014,2015,1
AFZ015195,Antoinette,Schoar,2003,2,2001-2005,10.1162/qjec.2005.120.1.223,1,2,1 to 2,2003,2005,2
AFZ015195,Antoinette,Schoar,2003,7,2001-2005,10.1257/aer.100.2.629,2,3,2 to 3,2005,2010,5
AFZ015202,Robert,Schoeni,1993,10,1991-1995,10.1257/000282803321947245,1,2,1 to 2,1993,2003,10
AFZ015218,Frank,Schorfheide,2002,2,2001-2005,10.1257/000282804322970760,1,2,1 to 2,2002,2004,2
AFZ015218,Frank,Schorfheide,2002,7,2001-2005,10.1257/aer.99.4.1415,2,3,2 to 3,2004,2009,5
AFZ015218,Frank,Schorfheide,2002,10,2001-2005,10.1257/aer.102.3.477,3,4,3 to 4,2009,2012,3
AFZ015220,Peter,Schott,2003,1,2001-2005,10.1162/0033553041382201,1,2,1 to 2,2003,2004,1
AFZ015220,PETER,SCHOTT,2003,4,2001-2005,10.1111/j.1467-937x.2007.00413.x,2,3,2 to 3,2004,2007,3
AFZ015220,Peter,Schott,2003,6,2001-2005,10.1257/aer.99.2.487,3,4,3 to 4,2007,2009,2
AFZ015220,Peter,Schott,2003,7,2001-2005,10.1257/aer.100.1.70,4,5,4 to 5,2009,2010,1
AFZ015220,Peter,Schott,2003,7,2001-2005,10.1257/aer.100.2.408,5,6,5 to 6,2010,2010,0
AFZ015220,Peter,Schott,2003,7,2001-2005,10.1257/aer.100.2.444,6,7,6 to 7,2010,2010,0
AFZ015220,Peter,Schott,2003,8,2001-2005,10.1093/qje/qjq003,7,8,7 to 8,2010,2011,1
AFZ015220,Peter,Schott,2003,8,2001-2005,10.1093/qje/qjr021,8,9,8 to 9,2011,2011,0
AFZ015220,Peter,Schott,2003,10,2001-2005,10.1257/aer.103.6.2169,9,10,9 to 10,2011,2013,2
AFZ015248,Moritz,Schularick,2012,5,2011-2015,10.1257/aer.20150501,1,2,1 to 2,2012,2017,5
AFZ015248,Moritz,Schularick,2012,7,2011-2015,10.1093/qje/qjz012,2,3,2 to 3,2017,2019,2
AFZ015248,Moritz,Schularick,2012,8,2011-2015,10.1086/708815,3,4,3 to 4,2019,2020,1
AFZ015248,Moritz,Schularick,2012,8,2011-2015,10.1093/restud/rdaa040,4,5,4 to 5,2020,2020,0
AFZ015248,Moritz,Schularick,2012,11,2011-2015,10.1093/qje/qjad044,5,6,5 to 6,2020,2023,3
AFZ015248,Moritz,Schularick,2012,11,2011-2015,10.1257/aer.20202045,6,7,6 to 7,2023,2023,0
AFZ015251,Sam,Schulhofer-Wohl,2011,6,2011-2015,10.1257/aer.p20171094,1,2,1 to 2,2011,2017,6
AFZ015274,Robert,Schwab,1992,3,1991-1995,10.2307/2946645,1,2,1 to 2,1992,1995,3
AFZ015363,Paul,Segerstrom,1991,8,1991-1995,10.1257/aer.89.3.450,1,2,1 to 2,1991,1999,8
AFZ015373,Stephan,Seiler,2015,1,2011-2015,10.1257/aer.20121532,1,2,1 to 2,2015,2016,1
AFZ015373,Stephan,Seiler,2015,2,2011-2015,10.1257/aer.20160055,2,3,2 to 3,2016,2017,1
AFZ015375,Katja,Seim,2011,2,2011-2015,10.1257/aer.103.2.831,1,2,1 to 2,2011,2013,2
AFZ015375,Katja,Seim,2011,7,2011-2015,10.3982/ecta12307,2,3,2 to 3,2013,2018,5
AFZ015376,Enrique,Seira,2011,6,2011-2015,10.1257/aer.20120273,1,2,1 to 2,2011,2017,6
AFZ015385,Aner,Sela,2001,6,2001-2005,10.1086/518010,1,2,1 to 2,2001,2007,6
AFZ015385,Aner,Sela,2001,7,2001-2005,10.1111/j.1467-937x.2008.00517.x,2,3,2 to 3,2007,2008,1
AFZ015402,Arunava,Sen,1991,0,1991-1995,10.2307/2938171,1,2,1 to 2,1991,1991,0
AFZ015402,Arunava,Sen,1991,8,1991-1995,10.1111/1468-0262.00038,2,3,2 to 3,1991,1999,8
AFZ015415,Mine,Senses,2012,2,2011-2015,10.1093/restud/rdt047,1,2,1 to 2,2012,2014,2
AFZ015416,Enrique,Sentana,1991,3,1991-1995,10.2307/2951737,1,2,1 to 2,1991,1994,3
AFZ015416,Enrique,Sentana,1991,4,1991-1995,10.2307/2298081,2,3,2 to 3,1994,1995,1
AFZ015442,Ricardo,Serrano-Padial,2014,3,2011-2015,10.1257/aer.20131029,1,2,1 to 2,2014,2017,3
AFZ015450,Ananth,Seshadri,2002,3,2001-2005,10.1111/0034-6527.00326,1,2,1 to 2,2002,2005,3
AFZ015450,Ananth,Seshadri,2002,3,2001-2005,10.1257/0002828053828680,2,3,2 to 3,2005,2005,0
AFZ015450,Ananth,Seshadri,2002,4,2001-2005,10.1086/506335,3,4,3 to 4,2005,2006,1
AFZ015450,Ananth,Seshadri,2002,7,2001-2005,10.1162/qjec.2009.124.2.771,4,5,4 to 5,2006,2009,3
AFZ015450,Ananth,Seshadri,2002,9,2001-2005,10.1093/restud/rdr032,5,6,5 to 6,2009,2011,2
AFZ015452,Rajiv,Sethi,2004,4,2001-2005,10.1111/j.1467-937x.2008.00468.x,1,2,1 to 2,2004,2008,4
AFZ015490,Manisha,Shah,2005,3,2001-2005,10.1257/aer.98.2.516,1,2,1 to 2,2005,2008,3
AFZ015490,Manisha,Shah,2005,8,2001-2005,10.1257/aer.103.3.445,2,3,2 to 3,2008,2013,5
AFZ015501,Jay,Shambaugh,2004,5,2001-2005,10.1257/aer.99.2.480,1,2,1 to 2,2004,2009,5
AFZ015501,Jay,Shambaugh,2004,6,2001-2005,10.1257/aer.100.1.518,2,3,2 to 3,2009,2010,1
AFZ015521,Jacob,Shapiro,2011,2,2011-2015,10.1257/aer.103.3.512,1,2,1 to 2,2011,2013,2
AFZ015521,Jacob,Shapiro,2011,2,2011-2015,10.1257/aer.103.3.518,2,3,2 to 3,2013,2013,0
AFZ015523,Jesse,Shapiro,2005,1,2001-2005,10.1086/499414,1,2,1 to 2,2005,2006,1
AFZ015523,Jesse,Shapiro,2005,3,2001-2005,10.1162/qjec.2008.123.1.279,2,3,2 to 3,2006,2008,2
AFZ015523,Jesse,Shapiro,2005,5,2001-2005,10.1257/aer.100.5.2383,3,4,3 to 4,2008,2010,2
AFZ015523,Jesse,Shapiro,2005,5,2001-2005,10.3982/ecta7195,4,5,4 to 5,2010,2010,0
AFZ015523,Jesse,Shapiro,2005,6,2001-2005,10.1093/qje/qjr044,5,6,5 to 6,2010,2011,1
AFZ015523,Jesse,Shapiro,2005,6,2001-2005,10.1257/aer.101.7.2980,6,7,6 to 7,2011,2011,0
AFZ015523,Jesse,Shapiro,2005,8,2001-2005,10.1093/qje/qjt018,7,8,7 to 8,2011,2013,2
AFZ015523,Jesse,Shapiro,2005,9,2001-2005,10.1257/aer.104.10.3073,8,9,8 to 9,2013,2014,1
AFZ015523,Jesse,Shapiro,2005,10,2001-2005,10.1093/qje/qjv024,9,10,9 to 10,2014,2015,1
AFZ015525,Joseph,Shapiro,2015,1,2011-2015,10.1086/684582,1,2,1 to 2,2015,2016,1
AFZ015525,Joseph,Shapiro,2015,2,2011-2015,10.1257/aer.20131002,2,3,2 to 3,2016,2017,1
AFZ015525,Joseph,Shapiro,2015,3,2011-2015,10.1093/qje/qjy019,3,4,3 to 4,2017,2018,1
AFZ015525,Joseph,Shapiro,2015,3,2011-2015,10.1257/aer.20151272,4,5,4 to 5,2018,2018,0
AFZ015525,Joseph,Shapiro,2015,5,2011-2015,10.1093/qje/qjaa042,5,6,5 to 6,2018,2020,2
AFZ015525,Joseph,Shapiro,2015,8,2011-2015,10.1093/qje/qjad016,6,7,6 to 7,2020,2023,3
AFZ015525,Joseph,Shapiro,2015,10,2011-2015,10.1093/restud/rdaf012,7,8,7 to 8,2023,2025,2
AFZ015525,Joseph,Shapiro,2015,10,2011-2015,10.1257/aer.20230761,8,9,8 to 9,2025,2025,0
AFZ015554,Moses,Shayo,2011,8,2011-2015,10.3982/ecta16385,1,2,1 to 2,2011,2019,8
AFZ015554,Moses,Shayo,2011,9,2011-2015,10.1086/712761,2,3,2 to 3,2019,2020,1
AFZ015572,Sandro,Shelegia,2015,2,2011-2015,10.1086/694294,1,2,1 to 2,2015,2017,2
AFZ015580,Kailing,Shen,2012,11,2011-2015,10.1257/aer.20211127,1,2,1 to 2,2012,2023,11
AFZ015597,Andrew,Shephard,2011,8,2011-2015,10.3982/ecta14528,1,2,1 to 2,2011,2019,8
AFZ015598,Neil,Shephard,1994,7,1991-1995,10.1111/1468-0262.00226,1,2,1 to 2,1994,2001,7
AFZ015598,Neil,Shephard,1994,10,1991-1995,10.1111/j.1468-0262.2004.00515.x,2,3,2 to 3,2001,2004,3
AFZ015598,Neil,Shephard,1994,10,1991-1995,10.1111/j.1468-0262.2004.00541.x,3,4,3 to 4,2004,2004,0
AFZ015610,Robert,Sherman,1993,9,1991-1995,10.1111/1468-0262.00299,1,2,1 to 2,1993,2002,9
AFZ015629,Xiaoxia,Shi,2013,4,2011-2015,10.1086/696228,1,2,1 to 2,2013,2017,4
AFZ015629,Xiaoxia,Shi,2013,5,2011-2015,10.3982/ecta14115,2,3,2 to 3,2017,2018,1
AFZ015629,Xiaoxia,Shi,2013,9,2011-2015,10.1093/restud/rdac015,3,4,3 to 4,2018,2022,4
AFZ015643,John,Shim,2014,1,2011-2015,10.1093/qje/qjv027,1,2,1 to 2,2014,2015,1
AFZ015643,John,Shim,2014,9,2011-2015,10.1086/727284,2,3,2 to 3,2015,2023,8
AFZ015650,Hyun,Shin,1995,1,1991-1995,10.2307/2298114,1,2,1 to 2,1995,1996,1
AFZ015650,Hyun,Shin,1995,3,1991-1995,10.1162/003355398555676,2,3,2 to 3,1996,1998,2
AFZ015650,Hyun,Shin,1995,7,1991-1995,10.1257/000282802762024610,3,4,3 to 4,1998,2002,4
AFZ015650,Hyun,Shin,1995,8,1991-1995,10.1111/0034-6527.00277,4,5,4 to 5,2002,2003,1
AFZ015650,Hyun,Shin,1995,8,1991-1995,10.1111/1468-0262.00391,5,6,5 to 6,2003,2003,0
AFZ015650,Hyun,Shin,1995,11,1991-1995,10.1257/000282806777212297,6,7,6 to 7,2003,2006,3
AFZ015654,Yongseok,Shin,2011,2,2011-2015,10.1086/670271,1,2,1 to 2,2011,2013,2
AFZ015654,Yongseok,Shin,2011,3,2011-2015,10.1257/aer.104.5.159,2,3,2 to 3,2013,2014,1
AFZ015654,Yongseok,Shin,2011,9,2011-2015,10.1093/restud/rdaa047,3,4,3 to 4,2014,2020,6
AFZ015664,Carol,Shiue,2002,5,2001-2005,10.1257/aer.97.4.1189,1,2,1 to 2,2002,2007,5
AFZ015666,Eran,Shmaya,2014,1,2011-2015,10.1086/681241,1,2,1 to 2,2014,2015,1
AFZ015666,Eran,Shmaya,2014,2,2011-2015,10.1257/aer.20120978,2,3,2 to 3,2015,2016,1
AFZ015666,Eran,Shmaya,2014,5,2011-2015,10.3982/ecta15668,3,4,3 to 4,2016,2019,3
AFZ015666,Eran,Shmaya,2014,9,2011-2015,10.3982/ecta20157,4,5,4 to 5,2019,2023,4
AFZ015666,Eran,Shmaya,2014,11,2011-2015,10.1257/aer.20191950,5,6,5 to 6,2023,2025,2
AFZ015668,Daniel,Shoag,2013,0,2011-2015,10.1257/aer.103.3.121,1,2,1 to 2,2013,2013,0
AFZ015669,Jason,Shogren,2002,0,2001-2005,10.1257/00028280260344740,1,2,1 to 2,2002,2002,0
AFZ015679,Ira,Shoulson,2013,0,2011-2015,10.1257/aer.103.5.1977,1,2,1 to 2,2013,2013,0
AFZ015680,Ali,Shourideh,2013,1,2011-2015,10.1257/aer.104.12.4027,1,2,1 to 2,2013,2014,1
AFZ015680,Ali,Shourideh,2013,5,2011-2015,10.1086/700730,2,3,2 to 3,2014,2018,4
AFZ015680,Ali,Shourideh,2013,6,2011-2015,10.3982/ecta15088,3,4,3 to 4,2018,2019,1
AFZ015695,Matthew,Shum,2002,3,2001-2005,10.1111/j.1468-0262.2005.00612.x,1,2,1 to 2,2002,2005,3
AFZ015695,Matthew,Shum,2002,7,2001-2005,10.1111/j.1467-937x.2009.00576.x,2,3,2 to 3,2005,2009,4
AFZ015695,Matthew,Shum,2002,9,2001-2005,10.1086/665011,3,4,3 to 4,2009,2011,2
AFZ015695,Matthew,Shum,2002,10,2001-2005,10.1257/aer.102.1.202,4,5,4 to 5,2011,2012,1
AFZ015695,Matthew,Shum,2002,11,2001-2005,10.1257/aer.103.7.2911,5,6,5 to 6,2012,2013,1
AFZ015695,Matthew,Shum,2002,11,2001-2005,10.3982/ecta10011,6,7,6 to 7,2013,2013,0
AFZ015742,Hilary,Sigman,2002,9,2001-2005,10.1257/aer.101.3.268,1,2,1 to 2,2002,2011,9
AFZ015772,Bernardo,Silveira,2011,6,2011-2015,10.3982/ecta12974,1,2,1 to 2,2011,2017,6
AFZ015772,Bernardo,Silveira,2011,10,2011-2015,10.1086/715415,2,3,2 to 3,2017,2021,4
AFZ015779,Dan,Silverman,2004,3,2001-2005,10.1257/aer.97.2.53,1,2,1 to 2,2004,2007,3
AFZ015779,Dan,Silverman,2004,4,2001-2005,10.1086/587623,2,3,2 to 3,2007,2008,1
AFZ015779,Dan,Silverman,2004,4,2001-2005,10.1111/j.1467-937x.2008.00472.x,3,4,3 to 4,2008,2008,0
AFZ015779,Dan,Silverman,2004,7,2001-2005,10.1086/660298,4,5,4 to 5,2008,2011,3
AFZ015779,Dan,Silverman,2004,10,2001-2005,10.1257/aer.104.6.1518,5,6,5 to 6,2011,2014,3
AFZ015784,Timothy,Simcoe,2012,8,2011-2015,10.1086/712762,1,2,1 to 2,2012,2020,8
AFZ015825,Alp,Simsek,2013,0,2011-2015,10.1257/aer.103.3.398,1,2,1 to 2,2013,2013,0
AFZ015825,Alp,Simsek,2013,0,2011-2015,10.3982/ecta9956,2,3,2 to 3,2013,2013,0
AFZ015825,Alp,Simsek,2013,1,2011-2015,10.1093/qje/qju025,3,4,3 to 4,2013,2014,1
AFZ015825,Alp,Simsek,2013,3,2011-2015,10.1257/aer.20140289,4,5,4 to 5,2014,2016,2
AFZ015825,Alp,Simsek,2013,6,2011-2015,10.1086/705719,5,6,5 to 6,2016,2019,3
AFZ015825,Alp,Simsek,2013,7,2011-2015,10.1093/qje/qjaa008,6,7,6 to 7,2019,2020,1
AFZ015825,Alp,Simsek,2013,8,2011-2015,10.1257/aer.20200208,7,8,7 to 8,2020,2021,1
AFZ015825,Alp,Simsek,2013,9,2011-2015,10.1257/aer.20210271,8,9,8 to 9,2021,2022,1
AFZ015827,Allen,Sinai,2004,6,2001-2005,10.1257/aer.100.2.25,1,2,1 to 2,2004,2010,6
AFZ015828,Todd,Sinai,2003,2,2001-2005,10.1162/0033553053970197; 10.1093/qje/120.2.763,1,2,1 to 2,2003,2005,2
AFZ015828,Todd,Sinai,2003,5,2001-2005,10.1257/aer.98.2.84,2,3,2 to 3,2005,2008,3
AFZ015857,Marciano,Siniscalchi,2003,2,2001-2005,10.1111/j.1467-937x.2005.00340.x,1,2,1 to 2,2003,2005,2
AFZ015857,Marciano,Siniscalchi,2003,5,2001-2005,10.1162/qjec.2008.123.3.1161,2,3,2 to 3,2005,2008,3
AFZ015857,Marciano,Siniscalchi,2003,6,2001-2005,10.3982/ecta7564,3,4,3 to 4,2008,2009,1
AFZ015857,Marciano,Siniscalchi,2003,9,2001-2005,10.3982/ecta9367,4,5,4 to 5,2009,2012,3
AFZ015859,Michael,Sinkinson,2011,3,2011-2015,10.1257/aer.104.10.3073,1,2,1 to 2,2011,2014,3
AFZ015859,Michael,Sinkinson,2011,7,2011-2015,10.1093/restud/rdy001,2,3,2 to 3,2014,2018,4
AFZ015873,Tomas,Sjostrom,2001,2,2001-2005,10.1111/0034-6527.00282,1,2,1 to 2,2001,2003,2
AFZ015873,Tomas,Sjostrom,2001,3,2001-2005,10.1111/0034-6527.00287,2,3,2 to 3,2003,2004,1
AFZ015873,Tomas,Sjostrom,2001,7,2001-2005,10.1086/595016,3,4,3 to 4,2004,2008,4
AFZ015873,Tomas,Sjostrom,2001,10,2001-2005,10.1093/restud/rdq027,4,5,4 to 5,2008,2011,3
AFZ015873,Tomas,Sjostrom,2001,11,2001-2005,10.1257/aer.102.6.2897,5,6,5 to 6,2011,2012,1
AFZ015876,Oskar,Skans,2012,2,2011-2015,10.1093/restud/rdt049,1,2,1 to 2,2012,2014,2
AFZ015876,Oskar,Skans,2012,6,2011-2015,10.1257/aer.20160848,2,3,2 to 3,2014,2018,4
AFZ015885,Jonathan,Skinner,1995,6,1991-1995,10.1257/aer.91.4.832,1,2,1 to 2,1995,2001,6
AFZ015885,Jonathan,Skinner,1995,7,1991-1995,10.1257/000282802320189393,2,3,2 to 3,2001,2002,1
AFZ015885,Jonathan,Skinner,1995,9,1991-1995,10.1086/381475,3,4,3 to 4,2002,2004,2
AFZ015885,Jonathan,Skinner,1995,9,1991-1995,10.1257/000282804322970832,4,5,4 to 5,2004,2004,0
AFZ015897,Andrzej,Skrzypacz,2004,1,2001-2005,10.1257/0002828054825475,1,2,1 to 2,2004,2005,1
AFZ015897,Andrzej,Skrzypacz,2004,3,2001-2005,10.1257/aer.97.5.1794,2,3,2 to 3,2005,2007,2
AFZ015897,Andrzej,Skrzypacz,2004,6,2001-2005,10.1257/aer.100.3.802,3,4,3 to 4,2007,2010,3
AFZ015897,Andrzej,Skrzypacz,2004,6,2001-2005,10.3982/ecta6420,4,5,4 to 5,2010,2010,0
AFZ015897,Andrzej,Skrzypacz,2004,7,2001-2005,10.1257/aer.101.6.2425,5,6,5 to 6,2010,2011,1
AFZ015897,Andrzej,Skrzypacz,2004,8,2001-2005,10.1093/restud/rds009,6,7,6 to 7,2011,2012,1
AFZ015897,Andrzej,Skrzypacz,2004,9,2001-2005,10.1093/qje/qjt013,7,8,7 to 8,2012,2013,1
AFZ015897,Andrzej,Skrzypacz,2004,10,2001-2005,10.1257/aer.104.8.2400,8,9,8 to 9,2013,2014,1
AFZ015897,Andrzej,Skrzypacz,2004,11,2001-2005,10.3982/ecta11380,9,10,9 to 10,2014,2015,1
AFZ015900,Margaret,Slade,1991,1,1991-1995,10.2307/2297954,1,2,1 to 2,1991,1992,1
AFZ015900,Margaret,Slade,1991,7,1991-1995,10.1111/1467-937x.00036,2,3,2 to 3,1992,1998,6
AFZ015900,Margaret,Slade,1991,11,1991-1995,10.1111/1468-0262.00320,3,4,3 to 4,1998,2002,4
AFZ015909,Christopher,Sleet,2004,2,2001-2005,10.1111/j.1467-937x.2006.00367.x,1,2,1 to 2,2004,2006,2
AFZ015909,Christopher,Sleet,2004,8,2001-2005,10.1093/restud/rds001,2,3,2 to 3,2006,2012,6
AFZ015909,Christopher,Sleet,2004,11,2001-2005,10.1257/aer.20140466,3,4,3 to 4,2012,2015,3
AFZ015917,Frank,Sloan,2001,4,2001-2005,10.1257/000282805774670419,1,2,1 to 2,2001,2005,4
AFZ015927,Allan,Sly,2015,5,2011-2015,10.3982/ecta16465,1,2,1 to 2,2015,2020,5
AFZ015940,Kent,Smetters,2001,3,2001-2005,10.1257/0002828041301939,1,2,1 to 2,2001,2004,3
AFZ015940,Kent,Smetters,2001,4,2001-2005,10.1086/432137,2,3,2 to 3,2004,2005,1
AFZ015940,Kent,Smetters,2001,6,2001-2005,10.1162/qjec.2007.122.4.1677,3,4,3 to 4,2005,2007,2
AFZ015980,Lones,Smith,1994,1,1991-1995,10.2307/2951632,1,2,1 to 2,1994,1995,1
AFZ015980,Lones,Smith,1994,6,1991-1995,10.1111/1468-0262.00112,2,3,2 to 3,1995,2000,5
AFZ015980,Lones,Smith,1994,6,1991-1995,10.1111/1468-0262.00113,3,4,3 to 4,2000,2000,0
AFZ015980,Lones,Smith,1994,6,1991-1995,10.1257/aer.90.4.1012,4,5,4 to 5,2000,2000,0
AFZ015980,Lones,Smith,1994,7,1991-1995,10.1111/1468-0262.00259,5,6,5 to 6,2000,2001,1
AFZ015980,Lones,Smith,1994,8,1991-1995,10.1111/1468-0262.00378; 10.1111/j.1468-0262.2002.00442.x,6,7,6 to 7,2001,2002,1
AFZ016036,Rodrigo,Soares,2005,0,2001-2005,10.1257/0002828054201486,1,2,1 to 2,2005,2005,0
AFZ016036,Rodrigo,Soares,2005,3,2001-2005,10.1086/596102,2,3,2 to 3,2005,2008,3
AFZ016052,Daan,Soest,2012,0,2011-2015,10.1257/aer.102.2.941,1,2,1 to 2,2012,2012,0
AFZ016052,Daan,Soest,2012,3,2011-2015,10.1257/aer.p20151018,2,3,2 to 3,2012,2015,3
AFZ016118,Zheng,Song,2011,1,2011-2015,10.3982/ecta8910,1,2,1 to 2,2011,2012,1
AFZ016118,Zheng,Song,2011,10,2011-2015,10.1086/715074,2,3,2 to 3,2012,2021,9
AFZ016118,Zheng,Song,2011,11,2011-2015,10.3982/ecta18586,3,4,3 to 4,2021,2022,1
AFZ016123,Joep,Sonnemans,2002,7,2001-2005,10.1111/j.1467-937x.2009.00557.x,1,2,1 to 2,2002,2009,7
AFZ016149,Kim,Sosin,2001,3,2001-2005,10.1257/0002828041301623,1,2,1 to 2,2001,2004,3
AFZ016175,Richard,Spady,1991,0,1991-1995,10.2307/2938228,1,2,1 to 2,1991,1991,0
AFZ016175,Richard,Spady,1991,2,1991-1995,10.2307/2951556,2,3,2 to 3,1991,1993,2
AFZ016175,Richard,Spady,1991,7,1991-1995,10.2307/2998561,3,4,3 to 4,1993,1998,5
AFZ016176,Christophe,Spaenjers,2011,7,2011-2015,10.1257/aer.20160522,1,2,1 to 2,2011,2018,7
AFZ016177,Giancarlo,Spagnolo,2015,8,2011-2015,10.1093/restud/rdad067,1,2,1 to 2,2015,2023,8
AFZ016206,Ran,Spiegler,2002,0,2001-2005,10.1111/j.1468-0262.2002.00446.x; 10.1111/1468-0262.00382,1,2,1 to 2,2002,2002,0
AFZ016206,Ran,Spiegler,2002,4,2001-2005,10.1111/j.1467-937x.2006.00392.x,2,3,2 to 3,2002,2006,4
AFZ016206,Ran,Spiegler,2002,4,2001-2005,10.1111/j.1467-937x.2006.00410.x,3,4,3 to 4,2006,2006,0
AFZ016206,Ran,Spiegler,2002,5,2001-2005,10.1111/j.1468-0262.2007.00770.x,4,5,4 to 5,2006,2007,1
AFZ016206,R,Spiegler,2002,9,2001-2005,10.1093/restud/rdq016,5,6,5 to 6,2007,2011,4
AFZ016206,Ran,Spiegler,2002,10,2001-2005,10.1093/qje/qjr053,6,7,6 to 7,2011,2012,1
AFZ016206,Ran,Spiegler,2002,11,2001-2005,10.1257/aer.103.4.1490,7,8,7 to 8,2012,2013,1
AFZ016214,Martin,Spindler,2015,2,2011-2015,10.1257/aer.p20171040,1,2,1 to 2,2015,2017,2
AFZ016216,Johannes,Spinnewijn,2015,3,2011-2015,10.1257/aer.20160816,1,2,1 to 2,2015,2018,3
AFZ016216,Johannes,Spinnewijn,2015,5,2011-2015,10.1086/713096,2,3,2 to 3,2018,2020,2
AFZ016216,Johannes,Spinnewijn,2015,5,2011-2015,10.1093/restud/rdaa086,3,4,3 to 4,2020,2020,0
AFZ016216,Johannes,Spinnewijn,2015,6,2011-2015,10.1257/aer.20180820,4,5,4 to 5,2020,2021,1
AFZ016216,Johannes,Spinnewijn,2015,6,2011-2015,10.1257/aer.20190808,5,6,5 to 6,2021,2021,0
AFZ016216,Johannes,Spinnewijn,2015,9,2011-2015,10.1257/aer.20221426,6,7,6 to 7,2021,2024,3
AFZ016216,Johannes,Spinnewijn,2015,10,2011-2015,10.1086/738045,7,8,7 to 8,2024,2025,1
AFZ016227,Charles,Sprenger,2012,0,2011-2015,10.1257/aer.102.7.3357,1,2,1 to 2,2012,2012,0
AFZ016227,Charles,Sprenger,2012,2,2011-2015,10.1257/aer.104.1.123,2,3,2 to 3,2012,2014,2
AFZ016227,Charles,Sprenger,2012,3,2011-2015,10.1086/683836,3,4,3 to 4,2014,2015,1
